ID,Title,ShortTitle,SubjectType,ControlType,IsDistant,Departments - DepartmentId → ID,Departments - DepartmentId → Title,Faculties - FacultyId → ID,Faculties - FacultyId → Title,SemesterSeasons - SemesterSeasonId → Year,SemesterSeasons - SemesterSeasonId → Season
205,Приборы и устройства оптических систем связи и обработки информации,ПиУОССиОИ,Пр,,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
206,Микроволновые устройства телекоммуникаций,МВУТК,Лаб,,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
207,Микроволновые устройства телекоммуникаций,МВУТК,Пр,,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
208,Микроволновые устройства телекоммуникаций,МВУТК,Лек,ЗчО,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
209,Технология оптоэлектронных приборов,ТОЭПр,Пр,Экз,false,48,Баз.каф.ОЭ,2,ФЭЛ,2023,autumn
210,Основы научных исследований (Foundations of Scientific Research),ОснНаучИссл(FSR),Пр,,false,43,каф.ФЛ,7,ГФ,2023,autumn
211,Основы научных исследований (Foundations of Scientific Research),ОснНаучИссл(FSR),Лек,ЗчО,false,43,каф.ФЛ,7,ГФ,2023,autumn
212,Микроволновая техника,МВТехн,Лек,Экз,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
540,Сети и базы данных,СетиБД,Пр,ЗчО,false,3,каф.БТС,5,ФИБС,2023,autumn
262,Практика межкультурного общения (немецкий язык),ПрМКО (нем),Пр,ЗчО,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
213,Компьютерные технологии и моделирование в электронике (Computer Technology and Simulation in Electronics),КТиМвЭл(CTSE),Лаб,,false,32,каф.ФЭТ,2,ФЭЛ,2023,autumn
214,Материалы солнечной энергетики,МатСЭн,Лек,Экз,false,11,каф.Фот,2,ФЭЛ,2023,autumn
215,Основы информационной оптики,ОснИнфОпт,Лек,Экз,false,11,каф.Фот,2,ФЭЛ,2023,autumn
216,Микроволновая техника,МВТехн,Пр,,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
217,Физическая химия твердого тела,ФХТвТ,Пр,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
218,Физическая химия твердого тела,ФХТвТ,Лек,Экз,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
219,Возобновляемые источники энергии,ВозИстЭн,Пр,,false,11,каф.Фот,2,ФЭЛ,2023,autumn
220,Возобновляемые источники энергии,ВозИстЭн,Лек,Экз,false,11,каф.Фот,2,ФЭЛ,2023,autumn
221,Фотоэлектронные приборы,ФотПр,Пр,,false,11,каф.Фот,2,ФЭЛ,2023,autumn
222,Фотоэлектронные приборы,ФотПр,Лек,ЗчО,false,11,каф.Фот,2,ФЭЛ,2023,autumn
223,Материалы фотоники,МатФот,Пр,,false,11,каф.Фот,2,ФЭЛ,2023,autumn
224,Материалы солнечной энергетики,МатСЭн,Пр,,false,11,каф.Фот,2,ФЭЛ,2023,autumn
225,Основы информационной оптики,ОснИнфОпт,Лаб,,false,11,каф.Фот,2,ФЭЛ,2023,autumn
226,Оптика и оптические измерения в солнечной энергетике,ОиОИвСЭн,Лаб,,false,11,каф.Фот,2,ФЭЛ,2023,autumn
227,Оптика и оптические измерения в солнечной энергетике,ОиОИвСЭн,Лек,Экз,false,11,каф.Фот,2,ФЭЛ,2023,autumn
228,Компьютерные технологии и моделирование в электронике,КТиМвЭл,Лаб,,false,32,каф.ФЭТ,2,ФЭЛ,2023,autumn
229,Компьютерные технологии в нанотехнологии и микросистемной технике,КТвНТиМСТ,Пр,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
230,Химия наносистем,ХимНаноС,Пр,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
231,Химия наносистем,ХимНаноС,Лек,Экз,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
232,Основы проектирования аналоговых интегральных схем,ОПАИС,Лаб,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
233,Основы проектирования аналоговых интегральных схем,ОПАИС,Пр,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
234,Основы проектирования аналоговых интегральных схем,ОПАИС,Лек,Экз,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
235,Микро- и наносенсорика,МНСенс,Лаб,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
236,Микро- и наносенсорика,МНСенс,Пр,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
237,Микро- и наносенсорика,МНСенс,Лек,Экз,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
238,Микропроцессорная техника,МПТ,Лаб,,false,36,каф.ЭПУ,2,ФЭЛ,2023,autumn
239,Материаловедение микро- и наносистем,МВМНС,Пр,,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
240,Материаловедение микро- и наносистем,МВМНС,Лек,Экз,false,17,каф.МНЭ,2,ФЭЛ,2023,autumn
241,Основы научных исследований,ОснНаучИссл,Лек,ЗчО,false,43,каф.ФЛ,7,ГФ,2023,autumn
242,Источники рентгеновского излучения,ИстРИ,Пр,,false,36,каф.ЭПУ,2,ФЭЛ,2023,autumn
243,Вакуумные и плазменные приборы и устройства,ВиППиУ,Лек,Экз,false,36,каф.ЭПУ,2,ФЭЛ,2023,autumn
244,Вакуумные и плазменные приборы и устройства,ВиППиУ,Пр,,false,36,каф.ЭПУ,2,ФЭЛ,2023,autumn
245,Компьютерные технологии и моделирование в электронике,КТиМвЭл,Лек,ЗчО,false,32,каф.ФЭТ,2,ФЭЛ,2023,autumn
246,Микропроцессорная техника,МПТ,Лек,Экз,false,36,каф.ЭПУ,2,ФЭЛ,2023,autumn
247,Компьютерные технологии и моделирование в электронике,КТиМвЭ,Лаб,,false,35,каф.ЭП,2,ФЭЛ,2023,autumn
248,Компьютерные технологии и моделирование в электронике,КТиМвЭ,Лек,ЗчО,false,35,каф.ЭП,2,ФЭЛ,2023,autumn
249,Микроволновые технологические и энергетические системы,МВТиЭС,Пр,,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
250,Функциональные узлы и устройства микроэлектроники,ФУиУМЭ,Пр,,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
251,Микроволновые технологические и энергетические системы,МВТиЭС,Лек,Экз,false,21,каф.МВЭ,2,ФЭЛ,2023,autumn
253,Системы поддержки принятия решений (Decision Support Systems),СППР(DSS),Лек,Экз,false,3,каф.БТС,5,ФИБС,2023,autumn
254,Практика профессионально-ориентированного перевода (английский язык),ПрПрофОрПер(англ),Пр,Экз,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
255,Современные направления лингвистики,СоврНапрЛингв,Пр,,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
256,Современные направления лингвистики,СоврНапрЛингв,Лек,ЗчО,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
257,Основы управления техническими системами,ОснУпрТС,Лек,ЗчО,false,22,каф.РЭС,1,ФРТ,2023,autumn
258,Практика профессионально-ориентированного перевода (французский язык),ПрПрофОрПер(фр),Пр,Экз,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
259,Практика профессионально-ориентированного перевода (немецкий язык),ПрПрофОрПер(нем),Пр,Экз,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
766,Радиотехнические системы,РТС,Пр,,false,20,каф.РС,1,ФРТ,2023,autumn
260,Практика межкультурного общения (английский язык),ПрМКО (англ),Пр,ЗчО,false,9,каф.ИНЯЗ,7,ГФ,2023,autumn
264,Теоретические основы радиотехники,ТОР,Лек,Экз,false,28,каф.ТОР,1,ФРТ,2023,autumn
265,Уравнения математической физики,УрМФ,Пр,,false,5,каф.АМ,3,ФКТИ,2023,autumn
266,Уравнения математической физики,УрМФ,Лек,Экз,false,5,каф.АМ,3,ФКТИ,2023,autumn
267,Основы управления техническими системами,ОснУпрТС,Лаб,,false,22,каф.РЭС,1,ФРТ,2023,autumn
268,Методы синтеза систем управления,МССУ,Лек,ЗчО,false,12,каф.КСУ,4,ФЭА,2023,autumn
269,Основы управления техническими системами,ОснУпрТС,Пр,,false,22,каф.РЭС,1,ФРТ,2023,autumn
270,Теоретические основы радиотехники,ТОР,Пр,,false,28,каф.ТОР,1,ФРТ,2023,autumn
271,Техническая электродинамика,ТЭД,КР,,false,28,каф.ТОР,1,ФРТ,2023,autumn
272,Схемотехника аналоговых устройств,СхАУ,Пр,,false,22,каф.РЭС,1,ФРТ,2023,autumn
