ID ЛК,НомерЛД,Иностранец,Курс,finans,status,Уровень образования,Форма образования
10627,4510317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
10639,4660317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
10641,4700317,False,4,Контракт,Отчислен,Бакалавриат,Заочная форма
10643,4720317,False,1,Бюджет,Отчислен,Аспирантура,Очная форма
10696,1300117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
10764,490117,False,1,Бюджет,Учащийся,Магистратура,Очная форма
10801,640317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
10816,80117,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
10817,120117,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
10895,910817,False,4,Контракт,Отчислен,Бакалавриат,Очно-заочная
10905,1040817,False,4,Контракт,Учащийся,Бакалавриат,Очно-заочная
11014,110417,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11023,850217,False,1,Бюджет,Отчислен,Аспирантура,Очная форма
11040,2870217,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11059,690517,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11094,620317,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11242,50117,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11244,110317,False,4,Контракт,Учащийся,Бакалавриат,Заочная форма
11268,30517,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11272,170317,False,1,Бюджет,Учащийся,Магистратура,Очная форма
11278,1950517,False,5,Контракт,Учащийся,Бакалавриат,Заочная форма
11303,220617,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11314,160617,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11315,180617,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11344,1480317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11345,1490317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11355,1610317,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11368,1810317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11369,1820317,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11422,2190817,False,5,Бюджет,Отчислен,Бакалавриат,Очно-заочная
11460,780817,False,4,Бюджет,Учащийся,Бакалавриат,Очно-заочная
11468,500817,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11478,1120817,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11490,1270817,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11499,1400817,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11531,2400817,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11546,1750817,False,1,Бюджет,Учащийся,Аспирантура,Очная форма
11572,1190817,False,2,Бюджет,Отчислен,Магистратура,Очная форма
11583,410817,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11665,2190417,True,1,Бюджет,Учащийся,Аспирантура,Очная форма
11682,1940717,False,1,Контракт,Учащийся,Магистратура,Очная форма
11730,1930717,False,1,Бюджет,Отчислен,Аспирантура,Очная форма
11741,3160217,True,4,Контракт,Отчислен,Бакалавриат,Очная форма
11761,2720817,False,2,Бюджет,Учащийся,Магистратура,Очная форма
11776,2870817,False,2,Контракт,Учащийся,Магистратура,Заочная форма
11777,2880817,False,1,Бюджет,Учащийся,Магистратура,Очная форма
11792,370017,False,5,Контракт,Отчислен,Бакалавриат,Заочная форма
11809,540017,False,5,Контракт,Учащийся,Бакалавриат,Заочная форма
11885,240316,False,2,Бюджет,Учащийся,Магистратура,Очная форма
13347,740913,False,1,Контракт,Учащийся,Магистратура,Заочная форма
13373,140913,False,2,Бюджет,Учащийся,Магистратура,Очная форма
13375,950913,False,4,Бюджет,Учащийся,Бакалавриат,Очно-заочная
13382,1400913,False,5,Контракт,Учащийся,Бакалавриат,Заочная форма
14481,1210215,False,4,Контракт,Учащийся,Бакалавриат,Заочная форма
14575,7610315,False,4,Бюджет,Отчислен,Бакалавриат,Очно-заочная
15110,4160316,False,2,Контракт,Учащийся,Бакалавриат,Очно-заочная
317304,10218,True,2,Бюджет,Учащийся,Магистратура,Очная форма
317308,210318,True,2,Бюджет,Учащийся,Магистратура,Очная форма
317310,220318,True,6,Бюджет,Учащийся,Специалитет,Очная форма
317311,230318,True,6,Бюджет,Учащийся,Специалитет,Очная форма
317312,20118,True,1,Бюджет,Учащийся,Магистратура,Очная форма
317313,40618,True,4,Бюджет,Учащийся,Бакалавриат,Очная форма
